Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"877595870","","NEWT","TRAD","2024-01-22T15:03:00Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:03:00Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","25,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005906","","","","","","false","","","3","","","A004","","","","","","","","489202.31000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"877592328","","NEWT","TRAD","2024-01-22T14:48:25Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T14:48:25Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","91,790,000+","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005906","","","","","","false","","","3","","","A004","","","","","","","","1796145.40567","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"877592381","","NEWT","TRAD","2024-01-22T14:48:54Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T14:48:54Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010601","","","","","","false","","","3","","","A004","","","","","","","","3208700.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877596175","","NEWT","TRAD","2024-01-22T15:04:08Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:04:08Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","30,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010601","","","","","","false","","","3","","","A004","","","","","","","","1925220.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877596226","","NEWT","TRAD","2024-01-22T15:04:27Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:04:27Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","25,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.03215","","","","","","false","","","3","","","A004","","","","","","","","1948097.41000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"877592516","","NEWT","TRAD","2024-01-22T14:49:53Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T14:49:53Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00540634","","","","","","false","","","3","","","A004","","","","","","","","2119118.31200","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877592671","","NEWT","TRAD","2024-01-22T14:50:18Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T14:50:18Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","75,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01060125","","","","","","false","","","3","","","A004","","","","","","","","4814906.25000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877593469","","NEWT","TRAD","2024-01-22T14:52:00Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T14:52:00Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","50,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.032175","","","","","","false","","","3","","","A004","","","","","","","","3890714.46000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","true","","","","0.014475","","3","",""
"877598214","","NEWT","TRAD","2024-01-22T15:06:49Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:06:49Z","2024-01-23","2027-12-20","","false","BBSF","false","false","","70,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00452","","","","","","false","","","3","","","A004","","","","","","","","1445079.06000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYEB7","","REDID","MARKIT CDX.NA.IG.39 12/27 ICE","","","","","","false","","","","","","","",""
"877598215","","NEWT","TRAD","2024-01-22T15:06:53Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:06:53Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","5,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0322475","","","","","","false","","","3","","","A004","","","","","","","","387482.73000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 LCH","","","","","","false","","","","","","","",""
"877598232","","NEWT","TRAD","2024-01-22T15:07:02Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:07:02Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","20,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005414","","","","","","false","","","3","","","A004","","","","","","","","423136.11000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877598233","","NEWT","TRAD","2024-01-22T15:06:59Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:06:59Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","10,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0325","","","","","","false","","","3","","","A004","","","","","","","","763912.86000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","true","","","","0.0736","","3","",""
"877598252","877594768","TERM","NOVA","2024-01-19T15:10:11Z","","CR","Credit:Index:CMBX:CMBX","N","false","2020-03-09T19:20:08Z","2020-03-09","2047-01-17","2047-01-17","false","BILT","false","false","false","530,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","1","","","","","","","","","","","false","1","137BEOAG9","","REDID","","","","","","","false","","","","","","","","Physical"
"877598253","877594770","TERM","NOVA","2024-01-19T15:10:11Z","","CR","Credit:Index:CMBX:CMBX","N","false","2020-03-31T20:11:59Z","2020-03-31","2047-01-17","2047-01-17","false","BILT","false","false","false","240,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","1","","","","","","","","","","","false","1","137BEOAG9","","REDID","","","","","","","false","","","","","","","","Physical"
"877598254","","NEWT","TRAD","2024-01-22T15:07:12Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:07:12Z","2024-01-23","2024-12-20","","false","BBSF","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0103314","","","","","","false","","","3","","","A004","","","","","","","","823503.33000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.87","2I65BRAA2","","REDID","MARKIT CDX.NA.HY.33 12/24 ICE","","","","","","false","","","","","","","",""
"877598279","","NEWT","TRAD","2024-01-22T15:07:22Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:07:22Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","23,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0059058","","","","","","false","","","3","","","A004","","","","","","","","450087.39000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"877593572","","NEWT","TRAD","2024-01-22T14:52:38Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T14:52:38Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010602","","","","","","false","","","3","","","A004","","","","","","","","3213650.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877598395","","NEWT","TRAD","2024-01-22T15:07:56Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:07:56Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","4,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010597","","","","","","false","","","3","","","A004","","","","","","","","255112.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877598446","","NEWT","TRAD","2024-01-22T15:08:05Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:08:05Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","40,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005414","","","","","","false","","","3","","","A004","","","","","","","","846272.22000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877598447","","NEWT","TRAD","2024-01-22T15:08:10Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:08:10Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","8,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0321811","","","","","","false","","","3","","","A004","","","","","","","","622300.38000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"877598559","","NEWT","TRAD","2024-01-22T15:08:38Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:08:38Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","50,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005915","","","","","","false","","","3","","","A004","","","","","","","","976323.90000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I666VDI3","","REDID","MARKIT ITRX EUROPE 12/28 ICE","","","","","","false","","","","","","","",""
"877598658","","NEWT","TRAD","2024-01-22T15:09:07Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:09:07Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","40,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005415","","","","","","false","","","3","","","A004","","","","","","","","846092.71000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877598674","","NEWT","TRAD","2024-01-22T15:09:16Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:09:16Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","75,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00542","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"877599127","805989631","MODI","TRAD","2024-01-22T15:09:33Z","true","CR","Credit:TotalReturnSwap","N","false","2023-10-24T15:22:14Z","2023-10-26","2024-01-26","","false","BILT","false","false","false","28,000,000","198,908,000","USD","CNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.004","","","","","","false","","","3","","3","A004","","","","","","","","","DAIL","","","","63","","","","","","USD","USD","","HK","","false","","PPG4F6YX5","","Bloomberg","","","","","","","false","","","","","","","","Cash"
"877594408","","NEWT","TRAD","2024-01-22T14:56:57Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T14:56:57Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","57,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010602","","","","","","false","","","3","","","A004","","","","","","","","3663573.04016","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877599298","805989630","MODI","TRAD","2024-01-22T15:10:36Z","true","CR","Credit:TotalReturnSwap","N","false","2023-10-30T13:11:25Z","2023-11-01","2024-02-01","","false","BILT","false","false","false","70,000,000","497,340,000","USD","CNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.004","","","","","","false","","","3","","3","A004","","","","","","","","","DAIL","","","","63","","","","","","USD","USD","","HK","","false","","PPG4FG309","","Bloomberg","","","","","","","false","","","","","","","","Cash"
"877594485","","NEWT","TRAD","2024-01-22T14:57:16Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T14:57:16Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0054064","","","","","","false","","","3","","","A004","","","","","","","","2119091.38400","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877599372","","NEWT","TRAD","2024-01-22T15:11:35Z","","CR","Credit:IndexTranche:iTraxx:StandardiTraxxEuropeTranche","N","false","2024-01-19T11:00:37Z","2024-01-19","2026-12-20","","false","BILT","false","false","false","10,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","","","","","","","false","","","","","","A004","","","","","","","","2554619.07000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","0.98666","2I667KKO5","","REDID","ITRAXX EUROPE CROSSOVER SERIES 36 VERSION 2","","","","","","false","","","","","","","","Physical"
"877599387","","NEWT","TRAD","2024-01-22T15:12:26Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:12:26Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","10,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0321875","","","","","","false","","","3","","","A004","","","","","","","","777594.93000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 LCH","","","","","","false","","","","","","","",""
"877599477","","NEWT","TRAD","2024-01-22T15:12:41Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:12:41Z","2024-01-23","2024-12-20","","","TWSF","false","false","","2,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0103335","","","","","","false","","","3","","","A004","","","","","","","","66245.56379","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.87","2I65BRAA2","","REDID","","","","","","","false","","","","","","","",""
"877594779","","NEWT","TRAD","2024-01-22T14:57:56Z","","CR","Credit:Index:CDX:CDXIG","N","true","2024-01-22T14:57:56Z","2023-09-20","2028-12-20","","false","BILT","false","false","true","110,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","54","","","","","","false","","","4","","","A004","","","","","","","","2334160.40000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","","Physical"
"877599641","","NEWT","TRAD","2024-01-22T15:13:11Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-22T15:13:11Z","2023-09-20","2028-12-20","","","XOFF","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","97816.40467","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"877599699","877599641","MODI","TRAD","2024-01-22T15:13:11Z","false","CR","Credit:Index:CDX:CDXEmergingMarkets","I","false","2024-01-22T15:13:11Z","2023-09-20","2028-12-20","","","XOFF","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","97816.40467","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"877594807","","NEWT","TRAD","2024-01-22T14:58:54Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T14:58:54Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","55,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01060125","","","","","","false","","","3","","","A004","","","","","","","","3530931.25000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877600080","","NEWT","TRAD","2024-01-22T15:15:24Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:15:24Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.0054","","","","","","false","","","3","","","A004","","","","","","","","63658.76765","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877595564","877594779","MODI","TRAD","2024-01-22T15:01:41Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T14:57:56Z","2023-09-20","2028-12-20","","","BILT","false","true","","110,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","54","","","","","","false","","","4","","","A004","","","","","","","","2334160.21520","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","","Physical"
"877595612","877594779","MODI","TRAD","2024-01-22T15:01:41Z","true","CR","Credit:Index:CDX:CDXIG","N","true","2024-01-22T14:57:56Z","2023-09-20","2028-12-20","","false","BILT","false","false","true","110,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","54","","","","","","false","","","4","","","A004","","","","","","","","2334160.40000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","","Physical"
"877595800","877594779","MODI","TRAD","2024-01-22T15:01:41Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T14:57:56Z","2023-09-20","2028-12-20","","","TPSE","false","true","","110,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","54","","","","","","false","","","4","","","A004","","","","","","","","2334160.21520","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","CDX.NA.IG.41","","","","","","false","","","","","","","","Physical"
"877600712","","NEWT","TRAD","2024-01-22T15:15:31Z","false","CR","Credit:TotalReturnSwap","N","false","2024-01-22T15:15:31Z","2024-01-23","2024-07-22","","false","BILT","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05203","0.05203","","","","","","","","","","","false","","","","","","A020","","","","","","","","","YEAR","","","","1","","","","","","USD","","","","","true","","US91282CDY49","","BASKET","UNITED STATES DEPARTMENT OF","","","","","","false","","","","","","","",""
"877600818","","NEWT","TRAD","2024-01-22T15:16:50Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:16:50Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00541","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"877600989","","NEWT","TRAD","2024-01-22T15:13:04Z","","CR","Credit:Index:CMBX:CMBX","N","false","2021-08-12T14:52:05Z","2021-08-12","2054-11-18","2054-11-18","false","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","1","","","","","","","","","","","false","1","137BERAK3","","REDID","","","","","","","false","","","","","","","","Physical"
"877595647","","NEWT","TRAD","2024-01-22T15:02:32Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:02:32Z","2024-01-23","2028-12-20","","false","BBSF","false","true","","55,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.032156","","","","","","false","","","3","","","A004","","","","","","","","4284367.39000","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"877601115","","NEWT","TRAD","2024-01-22T15:17:15Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:17:15Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010598","","","","","","false","","","3","","","A004","","","","","","","","319384.68062","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"877601116","","NEWT","TRAD","2024-01-22T15:17:10Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:17:10Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005415","","","","","","false","","","3","","","A004","","","","","","","","2115231.76000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"877601150","","NEWT","TRAD","2024-01-22T15:17:30Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:17:30Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","6,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0321335","","","","","","false","","","3","","","A004","","","","","","","","467977.88453","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"877601300","","NEWT","TRAD","2024-01-22T15:17:55Z","","CR","Credit:Index:iTraxx:iTraxxEurope","I","true","2024-01-22T15:17:55Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","9,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.032105","","","","","","false","","","3","","","A004","","","","","","","","703088.83754","MNTH","","","","3","","","","UFRO","EUR","","","","","","false","1","2I667KKS6","","REDID","MKIT ITRX EUR XOVER 12/28 ICE","","","","","","false","","","","","","","",""
"877595907","","NEWT","TRAD","2024-01-22T15:03:16Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-22T15:03:16Z","2024-01-23","2028-12-20","","","TWSF","false","true","","85,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01059675","","","","","","false","","","3","","","A004","","","","","","","","5419011.76915","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","","","","","","","false","","","","","","","",""
"877601693","","NEWT","TRAD","2024-01-22T15:19:08Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-22T15:19:08Z","2024-01-23","2028-12-20","","false","BBSF","false","false","","63,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005425","","","","","","false","","","3","","","A004","","","","","","","","1329768.82080","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
