"Dissemination Identifier","Original Dissemination Identifier","Action type","Event type","Event timestamp","Amendment indicator","Asset Class","Product name","Cleared","Mandatory clearing indicator","Execution Timestamp","Effective Date","Expiration Date","Maturity date of the underlier","Non-standardized term indicator","Platform identifier","Prime brokerage transaction indicator","Block trade election indicator","Large notional off-facility swap election indicator","Notional amount-Leg 1","Notional amount-Leg 2","Notional currency-Leg 1","Notional currency-Leg 2","Notional quantity-Leg 1","Notional quantity-Leg 2","Total notional quantity-Leg 1","Total notional quantity-Leg 2","Quantity frequency multiplier-Leg 1","Quantity frequency multiplier-Leg 2","Quantity unit of measure-Leg 1","Quantity unit of measure-Leg 2","Quantity frequency-Leg 1","Quantity frequency-Leg 2","Notional amount in effect on associated effective date-Leg 1","Notional amount in effect on associated effective date-Leg 2","Effective date of the notional amount-Leg 1","Effective date of the notional amount-Leg 2","End date of the notional amount-Leg 1","End date of the notional amount-Leg 2","Call amount","Call currency","Put amount","Put currency","Exchange rate","Exchange rate basis","First exercise date","Fixed rate-Leg 1","Fixed rate-Leg 2","Option Premium Amount","Option Premium Currency","Price","Price unit of measure","Spread-Leg 1","Spread-Leg 2","Spread currency-Leg 1","Spread currency-Leg 2","Strike Price","Strike price currency/currency pair","Post-priced swap indicator","Price currency","Price notation","Spread notation-Leg 1","Spread notation-Leg 2","Strike price notation","Fixed rate day count convention-leg 1","Fixed rate day count convention-leg 2","Floating rate day count convention-leg 1","Floating rate day count convention-leg 2","Floating rate reset frequency period-leg 1","Floating rate reset frequency period-leg 2","Floating rate reset frequency period multiplier-leg 1","Floating rate reset frequency period multiplier-leg 2","Other payment amount","Fixed rate payment frequency period-Leg 1","Floating rate payment frequency period-Leg 1","Fixed rate payment frequency period-Leg 2","Floating rate payment frequency period-Leg 2","Fixed rate payment frequency period multiplier-Leg 1","Floating rate payment frequency period multiplier-Leg 1","Fixed rate payment frequency period multiplier-Leg 2","Floating rate payment frequency period multiplier-Leg 2","Other payment type","Other payment currency","Settlement currency-Leg 1","Settlement currency-Leg 2","Settlement location","Collateralisation category","Custom basket indicator","Index factor","Underlier ID-Leg 1","Underlier ID-Leg 2","Underlier ID source-Leg 1","Underlying Asset Name","Underlying asset subtype or underlying contract subtype-Leg 1","Underlying asset subtype or underlying contract subtype-Leg 2","Embedded Option type","Option Type","Option Style","Package indicator","Package transaction price","Package transaction price currency","Package transaction price notation","Package transaction spread","Package transaction spread currency","Package transaction spread notation","Physical delivery location-Leg 1","Delivery Type","Unique Product Identifier","UPI FISN","UPI Underlier Name"
"4015682682000000101","","NEWT","TRAD","2026-07-03T15:19:07Z","","IR","","I","FALSE","2026-07-03T15:16:59Z","2026-07-15","2056-07-15","","FALSE","BILT","FALSE","FALSE","FALSE","8,000,000","8,000,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.03191","","","","","","0","0","","","0.03191","","false","","","3","3","3","A020","","","A020","","EXPI","","1","","EXPI","","","EXPI","1","","","1","","","GBP","GBP","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZ26W7S6KL4T","NA/Swap Infl Idx GBP","UK-RPI"
"4015685559000000401","4015685512000000601","TERM","NOVA","2026-07-03T15:20:25Z","","IR","","N","FALSE","2026-07-03T15:20:16Z","2026-07-03","2036-09-18","","FALSE","TWSF","FALSE","FALSE","","28,000,000","28,000,000","CAD","CAD","","","","","","","","","","","28000000","27999867","2026-09-16","2026-09-16","","","","","","","","","","0.032203","","","","","","","0","","","","","false","","","","3","","A005","","","A005","","MNTH","","6","","MNTH","","","DAIL","6","","","1","","","CAD","CAD","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZN3JC4Z2HQF","NA/Swap OIS CAD","CAD-CORRA-OIS-COMPOUND"
"4015643509000000301","","NEWT","TRAD","2026-07-03T15:11:26Z","","IR","","I","TRUE","2026-07-03T15:10:10Z","2026-09-16","2029-09-16","","FALSE","BILT","FALSE","TRUE","TRUE","80,321,001+","80,321,001+","CHF","CHF","","","","","","","","","","","","","","","","","","","","","","","","0.0019","","","","","","0","0","","","0.0019","","false","","","3","3","3","A004","","","A004","","YEAR","","1","","YEAR","","","YEAR","1","","","1","","","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZJCR16V3FG5","NA/Swap OIS CHF","CHF-SARON-OIS Compound"
"4015701177000000201","","NEWT","TRAD","2026-07-03T15:17:52Z","","IR","","N","FALSE","2026-07-03T15:17:52Z","2026-07-03","2026-10-05","2027-10-05","FALSE","BILT","FALSE","FALSE","FALSE","250,000,000","250,000,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","2026-10-05","0.0401","","600,000","GBP","","","","","","","0.0401","","false","","","","","3","A005","","","A005","","DAIL","","1","","YEAR","","","YEAR","1","","","1","","","GBP","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZWXPBG5C3QF","NA/O Call Epn OIS GBP","NA/Swap OIS GBP"
"4015711934000000101","4014764611000000101","CORR","","2026-07-03T15:26:20Z","","IR","","N","FALSE","2026-07-03T13:49:02Z","2026-07-03","2028-06-16","","FALSE","BILT","FALSE","FALSE","FALSE","50,000,000","50,000,000","EUR","EUR","","","","","","","","","","","","","","","","","","","","","","","2028-06-16","","","515,000","EUR","","","","0","","","0.041","","false","","","","3","3","A001","","","A004","","MNTH","","6","","MNTH","","","MNTH","12","","","6","","","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZVPS03TQ1S4","NA/O Call Epn Fxd Flt EUR","NA/Swap Fxd Flt EUR"
"4015711935000000201","","NEWT","TRAD","2026-07-03T14:24:00Z","","IR","","N","FALSE","2026-07-03T14:24:00Z","2026-09-16","2028-09-16","2028-09-16","FALSE","BILT","FALSE","FALSE","TRUE","65,704,238,386+","65,704,238,386+","CLP","CLP","","","","","","","","","","","","65704110000;65704110000;65704110000;65704110000","","2026-09-16;2027-03-16;2027-09-16;2028-03-16","","2027-03-16;2027-09-16;2028-03-16;2028-09-16","","","","","","","","0.0458","","","","","","","","","","","","false","","","","3","","A004","","","A004","","MNTH","","6","296131.20000","MNTH","","","MNTH","6","","","6","UFRO","USD","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZS9V6442HD0","NA/Swap Fxd Flt CLP","CL-CLICP-Bloomberg"
"4014510776000000601","1055884000","MODI","TRAD","2026-07-03T13:30:19Z","TRUE","IR","","N","FALSE","2024-07-01T10:48:22Z","2024-07-03","2027-07-03","","TRUE","ISWV","FALSE","FALSE","FALSE","100,000,000","113,885,000","EUR","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0011375","0","","","","","false","","","3","3","","","","A004","A004","MNTH","MNTH","3","3","107500000.00000;3450000.00000;6815000.00000;4035000.00000;9975000.00000;820000.00000;70000.00000;1440000.00000;2070000.00000;970860.72000","","MNTH","","MNTH","","3","","3","PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH","USD;USD;USD;USD;USD;USD;USD;USD;USD;USD","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZ91WLM7JQC1","NA/Swap Flt Flt EUR USD","EUR-EuroSTR-OIS Compound vs USD-SOFR-OIS Compound"
"4014510771000000101","1055881947","MODI","TRAD","2026-07-03T13:30:09Z","TRUE","IR","","N","FALSE","2024-07-01T10:44:39Z","2024-07-03","2027-07-03","","TRUE","ISWV","FALSE","FALSE","FALSE","75,000,000","85,413,750","EUR","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0011375","0","","","","","false","","","3","3","","","","A004","A004","MNTH","MNTH","3","3","80625000.00000;2587500.00000;5111250.00000;3026250.00000;7481250.00000;615000.00000;52500.00000;1080000.00000;1552500.00000;728145.54000","","MNTH","","MNTH","","3","","3","PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH;PEXH","USD;USD;USD;USD;USD;USD;USD;USD;USD;USD","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZ91WLM7JQC1","NA/Swap Flt Flt EUR USD","EUR-EuroSTR-OIS Compound vs USD-SOFR-OIS Compound"
"4011449925000000201","","NEWT","TRAD","2026-07-03T10:24:37Z","","IR","","I","TRUE","2026-07-03T10:24:37Z","2026-09-16","2031-09-16","","","TREU","FALSE","FALSE","FALSE","350,000,000","350,000,000","SEK","SEK","","","","","","","","","","","","","","","","","","","","","","","","0.02787","","","","","","","0","","","","","false","","","","3","","A001","","","A004","","MNTH","","3","3424460.00000","YEAR","","","MNTH","1","","","3","UFRO","SEK","","","","","false","","","","","","","","","","","TRUE","-1,733,312","SEK","1","","","","","","QZHWJM34RTZ6","NA/Swap Fxd Flt SEK","SEK-STIBOR"
"4011449931000000801","534572983","MODI","TRAD","2026-07-03T10:24:15Z","TRUE","IR","","N","TRUE","2020-10-01T18:59:23Z","2020-10-05","2045-10-05","","TRUE","BILT","FALSE","FALSE","FALSE","4,000,000","4,000,000","USD","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0012","0","","","","","false","","","3","3","","","","A004","A004","MNTH","MNTH","1","3","","","MNTH","","MNTH","","1","","3","","","","","","","false","","","","","","","","OPET","","","FALSE","","","","","","","","","QZTGJV586NP9","NA/Swap Flt Flt USD","USD-SOFR vs USD-SOFR"
