"Dissemination Identifier","Original Dissemination Identifier","Action type","Event type","Event timestamp","Amendment indicator","Asset Class","Product name","Cleared","Mandatory clearing indicator","Execution Timestamp","Effective Date","Expiration Date","Maturity date of the underlier","Non-standardized term indicator","Platform identifier","Prime brokerage transaction indicator","Block trade election indicator","Large notional off-facility swap election indicator","Notional amount-Leg 1","Notional amount-Leg 2","Notional currency-Leg 1","Notional currency-Leg 2","Notional quantity-Leg 1","Notional quantity-Leg 2","Total notional quantity-Leg 1","Total notional quantity-Leg 2","Quantity frequency multiplier-Leg 1","Quantity frequency multiplier-Leg 2","Quantity unit of measure-Leg 1","Quantity unit of measure-Leg 2","Quantity frequency-Leg 1","Quantity frequency-Leg 2","Notional amount in effect on associated effective date-Leg 1","Notional amount in effect on associated effective date-Leg 2","Effective date of the notional amount-Leg 1","Effective date of the notional amount-Leg 2","End date of the notional amount-Leg 1","End date of the notional amount-Leg 2","Call amount","Call currency","Put amount","Put currency","Exchange rate","Exchange rate basis","First exercise date","Fixed rate-Leg 1","Fixed rate-Leg 2","Option Premium Amount","Option Premium Currency","Price","Price unit of measure","Spread-Leg 1","Spread-Leg 2","Spread currency-Leg 1","Spread currency-Leg 2","Strike Price","Strike price currency/currency pair","Post-priced swap indicator","Price currency","Price notation","Spread notation-Leg 1","Spread notation-Leg 2","Strike price notation","Fixed rate day count convention-leg 1","Fixed rate day count convention-leg 2","Floating rate day count convention-leg 1","Floating rate day count convention-leg 2","Floating rate reset frequency period-leg 1","Floating rate reset frequency period-leg 2","Floating rate reset frequency period multiplier-leg 1","Floating rate reset frequency period multiplier-leg 2","Other payment amount","Fixed rate payment frequency period-Leg 1","Floating rate payment frequency period-Leg 1","Fixed rate payment frequency period-Leg 2","Floating rate payment frequency period-Leg 2","Fixed rate payment frequency period multiplier-Leg 1","Floating rate payment frequency period multiplier-Leg 1","Fixed rate payment frequency period multiplier-Leg 2","Floating rate payment frequency period multiplier-Leg 2","Other payment type","Other payment currency","Settlement currency-Leg 1","Settlement currency-Leg 2","Settlement location","Collateralisation category","Custom basket indicator","Index factor","Underlier ID-Leg 1","Underlier ID-Leg 2","Underlier ID source-Leg 1","Underlying Asset Name","Underlying asset subtype or underlying contract subtype-Leg 1","Underlying asset subtype or underlying contract subtype-Leg 2","Embedded Option type","Option Type","Option Style","Package indicator","Package transaction price","Package transaction price currency","Package transaction price notation","Package transaction spread","Package transaction spread currency","Package transaction spread notation","Physical delivery location-Leg 1","Delivery Type","Unique Product Identifier","UPI FISN","UPI Underlier Name"
"2667019818000000101","","NEWT","TRAD","2026-04-09T11:12:25Z","","IR","","N","FALSE","2026-04-09T11:12:25Z","2026-04-09","2026-06-15","2036-06-17","FALSE","BILT","FALSE","FALSE","FALSE","100,000,000","100,000,000","EUR","EUR","","","","","","","","","","","","","","","","","","","","","","","2026-06-15","0.0275","","240,000","EUR","","","","0","","","240,000","","false","","","","3","3","A001","","","A004","","MNTH","","6","","YEAR","","","MNTH","1","","","6","","","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZC55WZBKV10","NA/O P Epn Fxd Flt EUR","NA/Swap Fxd Flt EUR"
"2662303956000000301","","NEWT","TRAD","2026-04-09T08:18:59Z","","IR","","I","FALSE","2026-04-09T08:18:59Z","2026-06-17","2031-06-17","","","TWSF","FALSE","FALSE","","85,000,000","85,000,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.0404","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","208855.50082","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","-16,106","GBP","1","","","","","","QZWP6249QPX9","NA/Swap OIS GBP","GBP-SONIA-OIS Compound"
"2667056616000000201","2667056615000000101","MODI","TRAD","2026-04-09T11:14:33Z","FALSE","IR","","N","FALSE","2026-04-09T11:14:33Z","2026-04-10","2031-04-10","","FALSE","BGCD","FALSE","FALSE","","89,000,427","2,000,000","TRY","USD","","","","","","","","","","","","","","","","","","","","","","","","0.35196","","","","","","","0","","","","","false","","","","3","","A004","","","A004","","MNTH","","3","2000009.60000;89000427.20000;89000427.20000;2000009.60000","YEAR","","","MNTH","1","","","3","PEXH;PEXH;PEXH;PEXH","USD;TRY;TRY;USD","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZW78KXCC32W","NA/Swap Fxd Flt TRY USD","USD-SOFR-COMPOUND"
"2661660873000000501","","NEWT","TRAD","2026-04-09T07:53:36Z","","IR","","N","FALSE","2026-04-09T07:53:36Z","2026-04-14","2033-04-14","","TRUE","BILT","FALSE","FALSE","TRUE","150,000,000,000","8,776,080","IDR","USD","","","","","","","","","","","","","","","","","","","","","","","","0.06275","","","","","","","0","","","","","false","","","","3","","A005","","","A004","","MNTH","","6","150000759360.00000;150000759360.00000;8776080.00000;8776080.00000","MNTH","","","MNTH","6","","","6","PEXH;PEXH;PEXH;PEXH","IDR;IDR;USD;USD","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZ5LG596R0XV","NA/Swap Fxd Flt IDR USD","USD-SOFR-OIS Compound"
"2663830197000001701","","NEWT","TRAD","2026-04-09T09:11:44Z","","IR","","I","FALSE","2026-04-09T09:11:44Z","2026-03-04","2031-03-04","","","TWSF","FALSE","FALSE","","360,000","360,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.03668","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","6601.00000","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","248,975","GBP","1","","","","","","QZ0W41WLZFFQ","NA/Swap OIS GBP","GBP-SONIA-COMPOUND"
"2663830220000004001","","NEWT","TRAD","2026-04-09T09:11:44Z","","IR","","I","FALSE","2026-04-09T09:11:44Z","2025-08-07","2035-08-07","","","TWSF","FALSE","FALSE","","470,000","470,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.04028","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","8983.00000","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","248,975","GBP","1","","","","","","QZ0W41WLZFFQ","NA/Swap OIS GBP","GBP-SONIA-COMPOUND"
"2663830199000001901","","NEWT","TRAD","2026-04-09T09:11:44Z","","IR","","I","FALSE","2026-04-09T09:11:44Z","2026-01-15","2056-01-15","","","TWSF","FALSE","FALSE","","490,000","490,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.0444","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","20493.00000","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","248,975","GBP","1","","","","","","QZ0W41WLZFFQ","NA/Swap OIS GBP","GBP-SONIA-COMPOUND"
"2663830183000000301","","NEWT","TRAD","2026-04-09T09:11:43Z","","IR","","I","FALSE","2026-04-09T09:11:43Z","2026-03-06","2056-03-06","","","TWSF","FALSE","FALSE","","2,000,000","2,000,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.04628","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","24721.80690","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","248,975","GBP","1","","","","","","QZ0W41WLZFFQ","NA/Swap OIS GBP","GBP-SONIA-COMPOUND"
"2663830261000008101","","NEWT","TRAD","2026-04-09T09:11:57Z","","IR","","I","FALSE","2026-04-09T09:11:57Z","2026-07-27","2026-10-27","","","BILT","FALSE","FALSE","FALSE","4,200,000,000","4,200,000,000","CZK","CZK","","","","","","","","","","","","","","","","","","","","","","","","0.03701","","","","","","","","","","","","false","","","","","","A004","","","A004","","","","","","MNTH","","","","3","","","","","","","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZZTL359LSWS","NA/Fwd Pr Int Rt Idx CZK","CZK-PRIBOR"
"2663830226000004601","","NEWT","TRAD","2026-04-09T09:11:44Z","","IR","","I","FALSE","2026-04-09T09:11:44Z","2025-11-14","2035-11-14","","","TWSF","FALSE","FALSE","","2,000,000","2,000,000","GBP","GBP","","","","","","","","","","","","","","","","","","","","","","","","0.040035","","","","","","","","","","","","false","","","","","","A005","","","A005","","YEAR","","1","45382.67913","YEAR","","","YEAR","1","","","1","UFRO","GBP","GBP","","","","false","","","","","","","","","","","TRUE","248,975","GBP","1","","","","","","QZ0W41WLZFFQ","NA/Swap OIS GBP","GBP-SONIA-COMPOUND"
