Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
"882917509","","NEWT","TRAD","2024-01-25T15:43:58Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-25T15:43:58Z","2024-01-26","2024-02-21","2028-12-20","false","BILT","false","false","false","3,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.01","","839.99916","EUR","","","","","","","0.675","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","9EI01QMC4","","CUSIP","iTraxx Europe Series 40 Version 1","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882918463","871273821","CORR","","2024-01-26T04:01:23Z","","CR","Credit:TotalReturnSwap","N","false","2023-10-27T15:18:53Z","2023-10-31","2024-01-31","","false","BILT","false","false","false","25,000,000","177,674,000","USD","CNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.004","","","","","","false","","","3","","3","A004","","","","","","","","","DAIL","","","","63","","","","","","USD","USD","","HK","","false","","PPG2FGW92","","Bloomberg","","","","","","","false","","","","","","","","Cash"
"882917234","","NEWT","TRAD","2024-01-25T15:42:32Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-25T15:42:32Z","2024-01-26","2024-02-21","2028-12-20","false","BILT","false","false","false","3,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.01","","2,069.99793","EUR","","","","","","","0.575","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","9EI01QMC4","","CUSIP","iTraxx Europe Series 40 Version 1","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"882917310","","NEWT","TRAD","2024-01-25T15:42:49Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-25T15:42:49Z","2024-01-26","2024-02-21","2028-12-20","false","BILT","false","false","false","3,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.01","","3,854.99615","EUR","","","","","","","0.6","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","9EI01QMC4","","CUSIP","iTraxx Europe Series 40 Version 1","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"882917418","","NEWT","TRAD","2024-01-25T15:43:31Z","","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2024-01-25T15:43:31Z","2024-01-26","2024-02-21","2028-12-20","false","BILT","false","false","false","3,000,000","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.01","","2,939.99706","EUR","","","","","","","0.6","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","9EI01QMC4","","CUSIP","iTraxx Europe Series 40 Version 1","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882911698","","NEWT","TRAD","2024-01-26T01:30:08Z","","CR","Credit:Index:iTraxx:iTraxxAsiaExJapan","I","false","2024-01-26T01:30:08Z","2024-01-29","2028-12-20","","","TWSF","false","false","","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00988","","","","","","false","","","3","","","A004","","","","","","","","7874.87502","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","4ABCAMBK1","","REDID","","","","","","","false","","","","","","","",""
"882997090","","NEWT","TRAD","2024-01-26T06:52:36Z","","CR","Credit:Index:iTraxx:iTraxxAsiaExJapan","I","false","2024-01-26T06:52:36Z","2024-01-29","2028-12-20","","","TWSF","false","false","","600,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.009965","","","","","","false","","","3","","","A004","","","","","","","","724.20000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","4ABCAMBK1","","REDID","","","","","","","false","","","","","","","",""
"882996352","","NEWT","TRAD","2024-01-26T06:52:24Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:51:09Z","2024-01-25","2024-03-20","2028-12-20","true","BILT","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","9,504.03168","USD","","","","","","","0.01035","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882912909","","NEWT","TRAD","2024-01-26T01:34:57Z","","CR","Credit:Index:iTraxx:iTraxxJapan","N","false","2024-01-26T01:34:57Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","1,000,000,000","","JPY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I668HCL6","","REDID","","","","","","","false","","","","","","","","Physical"
"882993839","","NEWT","TRAD","2024-01-26T06:50:56Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:50:00Z","2024-01-25","2024-03-20","2028-12-20","true","BILT","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","10,395.03465","USD","","","","","","","0.0106","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"882991747","","NEWT","TRAD","2024-01-26T06:49:38Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:47:26Z","2024-01-25","2024-04-17","2028-12-20","true","BILT","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-04-17","0.05","","10,692.03564","USD","","","","","","","0.0106","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"882983857","","NEWT","TRAD","2024-01-26T06:47:13Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:45:34Z","2024-01-25","2024-04-17","2028-12-20","true","BILT","false","false","false","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-04-17","0.05","","11,880.0396","USD","","","","","","","0.01025","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882982671","","NEWT","TRAD","2024-01-26T06:44:40Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:43:46Z","2024-01-25","2024-03-20","2028-12-20","true","BILT","false","false","false","17,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","53,855.88595","USD","","","","","","","0.01035","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882981767","","NEWT","TRAD","2024-01-26T06:43:38Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:42:34Z","2024-01-25","2024-03-20","2028-12-20","true","BILT","false","false","false","17,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","58,904.87526","USD","","","","","","","0.0106","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"882978507","","NEWT","TRAD","2024-01-26T06:41:37Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:40:19Z","2024-01-25","2024-04-17","2028-12-20","true","BILT","false","false","false","17,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-04-17","0.05","","67,319.85744","USD","","","","","","","0.01025","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"882978509","","NEWT","TRAD","2024-01-26T06:42:27Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-26T06:41:43Z","2024-01-25","2024-04-17","2028-12-20","true","BILT","false","false","false","17,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-04-17","0.05","","60,587.8717","USD","","","","","","","0.0106","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","0.99","2I65BRAB1","","REDID","CDX.NA.HY.41-V2","","","","CALL","EUROPEAN","false","","","","","","","","Physical"
"884244520","884139355","MODI","TRAD","2024-01-26T23:35:50Z","false","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-26T19:38:36Z","2024-01-23","2054-11-18","","false","BILT","false","false","false","600,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","1","","","","","","USD","","","","","false","1","137BERAK3","","REDID","CMBX.NA.BBB-.11","","","","","","false","","","","","","","","Cash"
"884232665","883782758","MODI","TRAD","2024-01-26T22:09:38Z","true","CR","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","N","false","2023-11-01T10:16:33Z","2023-10-26","2024-03-20","2028-12-20","false","BILT","false","false","false","92,230,001+","","EUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.01","","198,294.5","EUR","","","","","","","82.5","EUR","false","","","","","1","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I666VDI3","","REDID","iTraxx Europe Series 40 Version 1","","","","CALL","EUROPEAN","true","9.9999999999","","3","","","","","Physical"
"884236837","","NEWT","NOVA","2024-01-26T22:19:56Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","false","2024-01-25T15:26:22Z","2023-09-20","2028-12-20","","false","XOFF","false","false","false","50,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","1628.61000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"884236887","","NEWT","NOVA","2024-01-26T22:20:03Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","false","2024-01-25T15:26:18Z","2023-09-20","2028-12-20","","false","XOFF","false","false","false","180,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","5863.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"884236941","884236837","TERM","ETRM","2024-01-26T22:19:56Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","","2024-01-25T15:26:22Z","2023-09-20","2028-12-20","","false","XOFF","false","","false","50,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","","","","","","","","","1628.61000","","","","","","","","","UFRO","USD","","","","","","false","","2I65BZFE7","","REDID","","","","","","","","","","","","","","",""
"884236942","","NEWT","TRAD","2024-01-26T22:20:10Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","false","2024-01-25T15:26:22Z","2023-09-20","2028-12-20","","false","XOFF","false","false","false","50,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","1628.61000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"884236964","884236887","TERM","ETRM","2024-01-26T22:20:03Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","","2024-01-25T15:26:18Z","2023-09-20","2028-12-20","","false","XOFF","false","","false","180,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","","","","","","","","","5863.00000","","","","","","","","","UFRO","USD","","","","","","false","","2I65BZFE7","","REDID","","","","","","","","","","","","","","",""
"884236965","","NEWT","TRAD","2024-01-26T22:20:19Z","","CR","Credit:Index:CDX:CDXEmergingMarkets","N","false","2024-01-25T15:26:18Z","2023-09-20","2028-12-20","","false","XOFF","false","false","false","180,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","5863.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BZFE7","","REDID","CDX.EM.40","","","","","","false","","","","","","","","Optional"
"884237481","","NEWT","TRAD","2024-01-26T17:41:40Z","","CR","Credit:Exotic:Other","N","false","2024-01-26T17:41:40Z","2024-01-30","2025-08-21","","true","BILT","false","false","false","5,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","false","","","","","","A004","","","","","","","","","MNTH","","","","3","","","","","","USD","","","","","true","","XSNOREFOBL00","","ISIN","Pegasus Business Intelligence LP","","","","","","false","","","","","","","","Cash"
"884237673","","NEWT","NOVA","2024-01-26T22:21:54Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-26T17:22:46Z","2024-01-26","2065-04-17","","false","BILT","false","false","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","A004","","","","","","","","1596041.67000","MNTH","","","","1","","","","UFRO","USD","USD","","","","","false","1","137BERAP2","","REDID","CMBX.NA.BBB-.16","","","","","","false","","","","","","","","Cash"
"884237682","","NEWT","TRAD","2024-01-26T22:22:12Z","","CR","Credit:Index:CMBX:CMBX","N","false","2024-01-26T17:22:46Z","2024-01-26","2065-04-17","","false","BILT","false","false","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","A004","","","","","","","","1596041.67000","MNTH","","","","1","","","","UFRO","USD","USD","","","","","false","1","137BERAP2","","REDID","CMBX.NA.BBB-.16","","","","","","false","","","","","","","","Cash"
"884237683","884237673","TERM","ETRM","2024-01-26T22:21:54Z","","CR","Credit:Index:CMBX:CMBX","N","","2024-01-26T17:22:46Z","2024-01-26","2065-04-17","","false","BILT","false","","false","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","","","","","","","","","","","","false","","","","","","","","","","","","","","1596041.67000","","","","","","","","","UFRO","USD","","","","","","false","","137BERAP2","","REDID","","","","","","","","","","","","","","",""
"884239680","795813770","MODI","NOVA","2024-01-26T22:30:07Z","true","CR","Credit:IndexTranche:CDX:StandardCDXTrancheHY","N","false","2022-12-02T19:04:35Z","2022-09-20","2027-12-20","","true","BILT","false","false","false","14,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","","","","","","","false","","","","","","A004","","","","","","","","18221553.35331","MNTH","","","","3","","","","UFRO","USD","USD","","","","","true","0.98","2I65BRAA9","","REDID","CDX.NA.HY.39","","","","","","false","","","","","","","","Cash"
"884240507","884212026","CORR","","2024-01-26T22:33:55Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T23:11:34Z","2023-09-20","2024-03-20","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","123,750","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884240556","884211793","CORR","","2024-01-26T22:36:38Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T23:09:13Z","2023-09-20","2024-02-21","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.05","","34,650","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884240579","884240507","EROR","","2024-01-26T22:40:21Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T23:11:34Z","2023-09-20","2024-03-20","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-03-20","0.05","","123,750","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884240580","882763724","EROR","","2024-01-26T22:40:57Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T21:09:19Z","2023-09-20","2024-02-21","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.05","","34,650","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884242163","","NEWT","TRAD","2024-01-25T22:55:02Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-09T15:46:34Z","2023-09-20","2024-02-21","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024-02-21","0.05","","34,650","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884242418","","NEWT","TRAD","2024-01-25T16:49:05Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T15:51:53Z","2024-05-15","2024-05-15","","false","BNPS","false","false","false","100,000,000+","","USD","","","","","","","","","","","","","","","","","","100000000+","100000000+","USD","USD","100000000+","","USD","USD","","","2024-05-15","0.01","","156,000","USD","","","","","","","0.01","","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","INDEX","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884183847","","NEWT","TRAD","2024-01-26T21:29:30Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:29:30Z","2023-09-20","2028-12-20","","false","BMTF","false","false","false","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","","","","","","","false","","","","","","A004","","","","","","","","529706.44000","MNTH","","","","3","","","","UFRO","USD","USD","","","","","false","1","2I65BYED3","","REDID","CDX-NAIGS41V1-5Y","","","","","","false","","","","","","","","Cash"
"884206493","","NEWT","TRAD","2024-01-26T21:38:53Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:38:53Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005433","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"884207015","","NEWT","TRAD","2024-01-26T21:39:07Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:39:07Z","2024-01-27","2028-12-20","","false","BBSF","false","false","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005442","","","","","","false","","","3","","","A004","","","","","","","","2113443.62000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"884208682","884206493","MODI","TRAD","2024-01-26T21:38:53Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:38:53Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005433","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"884211783","","NEWT","TRAD","2024-01-26T21:45:56Z","false","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:45:56Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005444","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"884211793","884143119","CORR","","2024-01-26T21:45:38Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T23:09:13Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2028-12-20","0.05","","35,000","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884186632","","NEWT","TRAD","2024-01-26T21:31:40Z","","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:31:40Z","2024-01-27","2028-12-20","","false","BBSF","false","true","","100,000,000+","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.00544","","","","","","false","","","3","","","A004","","","","","","","","2114332.15930","MNTH","","","","3","","","","UFRO","USD","","","","","","false","1","2I65BYED3","","REDID","MARKIT CDX.NA.IG.41 12/28 ICE","","","","","","false","","","","","","","",""
"884212026","884143271","CORR","","2024-01-26T21:46:15Z","","CR","Credit:Swaptions:CDX:CDXSwaption","N","false","2024-01-25T23:11:34Z","2023-09-20","2028-12-20","2028-12-20","false","BILT","false","false","false","50,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2028-12-20","0.05","","125,000","USD","","","","","","","1.03","USD","false","","","","","3","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","1","2I65BRAB1","","REDID","","","","","PUT","EUROPEAN","false","","","","","","","","Physical"
"884212034","884211783","MODI","TRAD","2024-01-26T21:45:56Z","true","CR","Credit:Index:CDX:CDXIG","I","true","2024-01-26T21:45:56Z","2023-09-20","2028-12-20","","false","TPSE","false","false","","25,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","","","","","0.005444","","","","","","false","","","3","","","A004","","","","","","","","","MNTH","","","","3","","","","","","","","","","","false","","2I65BYED3","","REDID","CDX.NA.IG.41","","","OTHR","","","false","","","","","","","",""
"884216049","","NEWT","TRAD","2024-01-26T21:53:19Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-26T21:53:19Z","2024-01-27","2028-12-20","","false","BBSF","false","false","","1,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105995","","","","","","false","","","3","","","A004","","","","","","","","64575.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"884216135","","NEWT","TRAD","2024-01-26T21:53:51Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-26T21:53:51Z","2024-01-27","2028-12-20","","false","BBSF","false","false","","4,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.0105995","","","","","","false","","","3","","","A004","","","","","","","","258302.00000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
"884142690","","NEWT","TRAD","2024-01-26T20:42:23Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-26T20:42:23Z","2024-01-27","2026-12-20","","false","BBSF","false","false","","3,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.010701","","","","","","false","","","3","","","A004","","","","","","","","219349.33000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.97","2I65BRAA6","","REDID","MARKIT CDX.NA.HY.37 12/26 ICE","","","","","","false","","","","","","","",""
"884142711","","NEWT","TRAD","2024-01-26T20:42:52Z","","CR","Credit:Index:CDX:CDXHY","I","true","2024-01-26T20:42:52Z","2024-01-27","2028-12-20","","false","BBSF","false","false","","10,000,000","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","","","","","","0.01059975","","","","","","false","","","3","","","A004","","","","","","","","646002.50000","MNTH","","","","3","","","","UFRO","USD","","","","","","false","0.99","2I65BRAB1","","REDID","MARKIT CDX.NA.HY.41 12/28 ICE","","","","","","false","","","","","","","",""
