Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
"949882611","846795942","TERM","EXER","2024-03-31T21:35:53Z","","CO","Commodity:Metals:Precious:Option:Physical","N","false","2024-01-03T22:28:41Z","2024-03-27","2024-03-27","2024-04-02","false","BILT","false","false","true","99,999,999,999,999,999,999.99999","","USD","","5","","","","1","","OZTR","","EXPI","","","","","","","","","","","","","","2024-03-27","","","72,000","USD","","","","","","","2,100","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","false","","Bullion","BULLION","","","Gold, Western Europe","","","CALL","EUROPEAN","false","","","","","","","","Physical","","",""
"949883084","","NEWT","TRAD","2024-03-31T23:00:59Z","false","CO","Commodity:Energy:Oil:Swap:Cash","N","false","2024-03-31T23:00:59Z","2024-04-01","2024-04-22","","true","XOFF","false","false","false","5","","USD","","","","1,000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.35","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Jet Fuel","","","","WTI NMX","","","","","false","","","","","","","","","","",""
"949883085","","NEWT","TRAD","2024-03-31T23:00:43Z","false","CO","Commodity:Metals:Precious:Swap:Cash","N","false","2024-03-31T23:00:43Z","2024-04-01","2024-06-26","","true","XXXX","false","false","false","5","","USD","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,255.5","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","GOLD CMX","","","","","false","","","","","","","","","","",""
"949883086","","NEWT","TRAD","2024-03-31T23:00:44Z","false","CO","Commodity:Metals:Precious:Swap:Cash","N","false","2024-03-31T23:00:44Z","2024-04-01","2024-06-26","","true","XXXX","false","false","false","5","","USD","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,255.5","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","GOLD CMX","","","","","false","","","","","","","","","","",""
"949883089","","NEWT","TRAD","2024-03-31T23:00:42Z","false","CO","Commodity:Metals:Precious:Swap:Cash","N","false","2024-03-31T23:00:42Z","2024-04-01","2024-05-29","","true","XXXX","false","false","false","5","","USD","","","","5,000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.185","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","SILVER CMX","","","","","false","","","","","","","","","","",""
"949883082","884141250","MODI","TRAD","2024-03-31T21:37:00Z","true","CO","Commodity:Energy:Elec:Swap:Cash","N","false","2019-07-15T19:19:00Z","2021-01-01","2035-12-31","","false","XXXX","false","false","false","25,000,000+","25,000,000+","USD","USD","2,000,000+","2,000,000+","2,000,000+","2,000,000+","","","MWHO","MWHO","ONDE","ONDE","25000000+","25000000+","2021-01-01","2021-01-01","2035-12-31","2035-12-31","","","","","","","","","","","","12.66674","MWHO","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Electricity","","","","","","","","","false","","","","","","","","Cash","","",""
"949883077","884141249","MODI","TRAD","2024-03-31T21:26:05Z","true","CO","Commodity:Energy:Elec:Swap:Cash","N","false","2023-12-29T12:21:00Z","2024-01-01","2026-12-31","","false","XXXX","false","false","false","9,000,000","9,000,041","USD","USD","260,000","260,000","260,000","260,000","","","MWHO","MWHO","ONDE","ONDE","9000000","9000041","2024-01-01","2024-01-01","2026-12-31","2026-12-31","","","","","","","","","","","","35","MWHO","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Electricity","","","","","","","","","false","","","","","","","","Cash","","",""
"949883078","884141250","MODI","TRAD","2024-03-31T21:25:34Z","true","CO","Commodity:Energy:Elec:Swap:Cash","N","false","2019-07-15T19:19:00Z","2021-01-01","2035-12-31","","false","XXXX","false","false","false","25,000,000+","25,000,000+","USD","USD","2,000,000+","2,000,000+","2,000,000+","2,000,000+","","","MWHO","MWHO","ONDE","ONDE","25000000+","25000000+","2021-01-01","2021-01-01","2035-12-31","2035-12-31","","","","","","","","","","","","12.666748","MWHO","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Electricity","","","","","","","","","false","","","","","","","","Cash","","",""
"949883069","884141776","MODI","TRAD","2024-03-31T21:10:27Z","true","CO","Commodity:Energy:Elec:Swap:Cash","N","false","2018-05-16T19:19:00Z","2020-05-01","2040-04-30","","false","XXXX","false","false","false","25,000,000+","24,999,755","USD","USD","800,000+","800,000+","800,000+","800,000+","","","MWHO","MWHO","ONDE","ONDE","25000000+","24999755","2020-05-01","2020-05-01","2040-04-30","2040-04-30","","","","","","","","","","","","31.2","MWHO","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Electricity","","","","","","","","","false","","","","","","","","Cash","","",""
"949883070","884141774","MODI","TRAD","2024-03-31T21:13:32Z","true","CO","Commodity:Energy:Elec:Swap:Cash","N","false","2016-01-01T05:00:00Z","2016-07-01","2028-06-30","","false","XXXX","false","false","false","25,000,000+","24,999,877","USD","USD","1,000,000+","1,000,000+","1,000,000+","1,000,000+","","","MWHO","MWHO","ONDE","ONDE","25000000+","24999877","2016-07-01","2016-07-01","2028-06-30","2028-06-30","","","","","","","","","","","","22.030831","MWHO","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Electricity","","","","","","","","","false","","","","","","","","Cash","","",""
