"Dissemination Identifier","Original Dissemination Identifier","Action type","Event type","Event timestamp","Amendment indicator","Asset Class","Product name","Cleared","Mandatory clearing indicator","Execution Timestamp","Effective Date","Expiration Date","Maturity date of the underlier","Non-standardized term indicator","Platform identifier","Prime brokerage transaction indicator","Block trade election indicator","Large notional off-facility swap election indicator","Notional amount-Leg 1","Notional amount-Leg 2","Notional currency-Leg 1","Notional currency-Leg 2","Notional quantity-Leg 1","Notional quantity-Leg 2","Total notional quantity-Leg 1","Total notional quantity-Leg 2","Quantity frequency multiplier-Leg 1","Quantity frequency multiplier-Leg 2","Quantity unit of measure-Leg 1","Quantity unit of measure-Leg 2","Quantity frequency-Leg 1","Quantity frequency-Leg 2","Notional amount in effect on associated effective date-Leg 1","Notional amount in effect on associated effective date-Leg 2","Effective date of the notional amount-Leg 1","Effective date of the notional amount-Leg 2","End date of the notional amount-Leg 1","End date of the notional amount-Leg 2","Call amount","Call currency","Put amount","Put currency","Exchange rate","Exchange rate basis","First exercise date","Fixed rate-Leg 1","Fixed rate-Leg 2","Option Premium Amount","Option Premium Currency","Price","Price unit of measure","Spread-Leg 1","Spread-Leg 2","Spread currency-Leg 1","Spread currency-Leg 2","Strike Price","Strike price currency/currency pair","Post-priced swap indicator","Price currency","Price notation","Spread notation-Leg 1","Spread notation-Leg 2","Strike price notation","Fixed rate day count convention-leg 1","Fixed rate day count convention-leg 2","Floating rate day count convention-leg 1","Floating rate day count convention-leg 2","Floating rate reset frequency period-leg 1","Floating rate reset frequency period-leg 2","Floating rate reset frequency period multiplier-leg 1","Floating rate reset frequency period multiplier-leg 2","Other payment amount","Fixed rate payment frequency period-Leg 1","Floating rate payment frequency period-Leg 1","Fixed rate payment frequency period-Leg 2","Floating rate payment frequency period-Leg 2","Fixed rate payment frequency period multiplier-Leg 1","Floating rate payment frequency period multiplier-Leg 1","Fixed rate payment frequency period multiplier-Leg 2","Floating rate payment frequency period multiplier-Leg 2","Other payment type","Other payment currency","Settlement currency-Leg 1","Settlement currency-Leg 2","Settlement location","Collateralisation category","Custom basket indicator","Index factor","Underlier ID-Leg 1","Underlier ID-Leg 2","Underlier ID source-Leg 1","Underlying Asset Name","Underlying asset subtype or underlying contract subtype-Leg 1","Underlying asset subtype or underlying contract subtype-Leg 2","Embedded Option type","Option Type","Option Style","Package indicator","Package transaction price","Package transaction price currency","Package transaction price notation","Package transaction spread","Package transaction spread currency","Package transaction spread notation","Physical delivery location-Leg 1","Delivery Type","Unique Product Identifier","UPI FISN","UPI Underlier Name"
"3559161189000005101","","NEWT","TRAD","2026-06-08T19:19:20Z","FALSE","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T19:19:20Z","2027-06-01","2027-06-30","","TRUE","XOFF","FALSE","FALSE","FALSE","2,000,000","","USD","","","","495","","1","","TONE","","","","","","","","","","","","","","","","","","","","","","","","","","","3,394","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","ALUMINUM LME_CMA","","","","","FALSE","","","","","","","","","","",""
"3559215700000007501","2335862226000000101","MODI","TRAD","2026-05-15T15:40:17Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2026-03-11T16:43:13Z","2026-03-11","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","4,900","","USD","","","","240,000","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","0.7142","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYOIL CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559175028000000601","3212509983000000201","MODI","TRAD","2026-05-21T14:06:15Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-05-19T17:31:38Z","2026-05-19","2026-07-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","300","","1","","USTN","","","","","","","","","","","","","","","","","","","","","","","","","","","333.3","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYMEAL CBT","","","","","FALSE","","","","","","","","","","",""
"3559161154000001601","3234425061000000101","MODI","TRAD","2026-05-26T14:11:14Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-05-20T13:49:10Z","2026-05-20","2026-07-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","300","","1","","USTN","","","","","","","","","","","","","","","","","","","","","","","","","","","329.9","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYMEAL CBT","","","","","FALSE","","","","","","","","","","",""
"3559544722000000101","3555489774000005201","TERM","ETRM","2026-06-08T19:47:45Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T14:13:49Z","2026-06-08","2026-07-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","20","","1","","TONE","","","","","","","","","","","","","","","","","","","","","","","","","","","3,618","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","ALUMINUM LME","","","","","FALSE","","","","","","","","","","",""
"3559076581000000201","","NEWT","TRAD","2026-06-08T19:14:31Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T19:14:31Z","2026-06-08","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","11,000","","USD","","","","2,500","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559118835000000101","1963994966000000501","MODI","TRAD","2026-06-08T19:16:21Z","TRUE","CO","Commodity:Agricultural:Livestock:Swap:Cash","N","FALSE","2026-02-04T15:37:45Z","2026-06-01","2026-06-08","","TRUE","XOFF","FALSE","FALSE","FALSE","130,000","","USD","","","","53,000","","1","","PUND","","","","","","","","","","","","","","","","","","","","","","","","","","","2.409","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","NEBRASKA FED CATTLE AMS_CWA","","","","","FALSE","","","","","","","","","","",""
"3559830710000000101","","NEWT","TRAD","2026-06-08T20:21:42Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T20:21:42Z","2026-06-08","2026-07-14","","TRUE","XOFF","FALSE","FALSE","FALSE","16,000","","USD","","","","3,700","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1875","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559146253000000201","2942029077000000101","MODI","TRAD","2026-06-03T15:37:53Z","TRUE","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2025-05-01T13:28:33Z","2025-05-01","2026-07-31","","TRUE","XOFF","FALSE","FALSE","FALSE","6,100","","USD","","","","130,000","","1","","USGA","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0225","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Heating Oil","","","","HO NMX","","","","","TRUE","252,812.5","USD","1","","","","","","","",""
"3559215649000002401","1979165515000000101","MODI","TRAD","2026-05-15T19:03:17Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-02-05T14:15:48Z","2026-02-05","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","10,000","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","0","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559161151000001301","1295168065000000901","MODI","TRAD","2026-05-26T17:36:49Z","TRUE","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2025-12-02T17:56:11Z","2025-12-02","2026-05-29","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","30,000","","1","","USGA","","","","","","","","","","","","","","","","","","","","","","","","","","","2.179","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Heating Oil","","","","HO NMX","","","","","TRUE","65,370","USD","1","","","","","","","",""
"3559892365000000101","","NEWT","TRAD","2026-06-08T20:23:57Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T20:20:46Z","2026-06-08","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","150,000","","USD","","","","30,000","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559282808000000201","","NEWT","TRAD","2026-06-08T19:25:01Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T19:25:01Z","2026-06-08","2026-11-13","","TRUE","XOFF","FALSE","FALSE","FALSE","6,600","","USD","","","","575","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","11.355","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYBEAN CBT","","","","","FALSE","","","","","","","","","","",""
"3559707908000000101","","NEWT","TRAD","2026-06-08T20:11:07Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T20:11:07Z","2026-06-08","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","22,000","","USD","","","","4,900","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559647579000000201","2195019530000000101","MODI","TRAD","2026-04-10T20:11:34Z","TRUE","CO","Commodity:Index:Exotic","N","FALSE","2026-02-27T14:45:36Z","2027-01-29","2027-02-26","","FALSE","BILT","FALSE","FALSE","TRUE","26,000,000","25,927,391","USD","USD","","","20,000","20,071","","","ACCY","ACCY","","","","","","","","","","","","","","","","","","","","","","0.0029","0","","","","","false","","","3","3","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Oil","Oil","","","","","","","","TRUE","","","","7,724,887","","3","","Cash","","",""
"3559535354000001201","1800854867","MODI","TRAD","2025-10-31T17:50:23Z","FALSE","CO","Commodity:Index:Exotic","N","FALSE","2025-10-31T14:36:54Z","2026-08-31","2026-09-30","","FALSE","BILT","FALSE","FALSE","TRUE","29,000,000","28,924,057","USD","USD","","","37,000","36,616","","","ACCY","ACCY","","","","","","","","","","","","","","","","","","","","","","0.0012","0","","","","","false","","","3","3","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Oil","Oil","","","","","","","","TRUE","","","","7,557,692","","3","","Cash","","",""
"3559104823000000201","","NEWT","TRAD","2026-06-08T19:15:35Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T19:15:35Z","2026-11-24","2026-11-24","","FALSE","BILT","FALSE","FALSE","FALSE","160,000","","USD","","25,000","","25,000","","1","","PUND","","MNTH","","160000","","2026-11-24","","2026-11-24","","","","","","","","","","","","","6.4805","PUND","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","Metals","","","Copper, Other","Copper, Other","","","","FALSE","","","","","","","","Cash","","",""
"3559215734000010901","2216136702000000301","MODI","TRAD","2026-05-15T15:38:22Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2026-03-02T15:58:07Z","2026-03-02","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","2,200","","USD","","","","7,500","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","11.955","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYBEAN CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559723013000000201","3555260742000000501","MODI","TRAD","2026-06-08T20:13:56Z","FALSE","CO","Commodity:Index:Swap:Cash","N","FALSE","2026-06-08T13:44:22Z","2026-06-07","2026-07-06","","FALSE","XOFF","FALSE","FALSE","FALSE","100,000,000+","","USD","","","","860,000+","","1","","LOTS","","EXPI","","","","","","","","","","","","","","","","","","","47.008214775","ACCY","","","","","","","false","USD","1","","","","A005","","","","EXPI","","1","","","","","","","","","","","","","USD","","","","true","","Composite Commodity Indices","","","","","","","","","FALSE","","","","","","","","Cash","","",""
"3559091389000000101","","NEWT","TRAD","2026-06-08T19:15:06Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T19:15:06Z","2026-06-08","2027-03-12","","TRUE","XOFF","FALSE","FALSE","FALSE","13,000","","USD","","","","2,900","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6075","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559215659000003401","2758009285000000101","MODI","TRAD","2026-05-15T15:43:09Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2026-04-16T17:18:12Z","2026-04-16","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","120,000","","USD","","","","1,000,000","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","0.7109","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYOIL CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559443487000000601","3558797024000000401","MODI","TRAD","2026-06-08T18:35:08Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-08T18:35:05Z","2026-06-08","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","64,000","","USD","","","","13,000","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9125","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","TRUE","63,729.62","USD","1","","","","","","","",""
"3559243118000000901","2014101772000003501","MODI","TRAD","2026-05-15T15:23:47Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2025-10-29T15:07:46Z","2025-10-29","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","10,000","","USD","","","","3,000,000","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","0.5561","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYOIL CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559243853000000601","2954873852000000101","MODI","TRAD","2026-05-15T14:22:21Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-05-04T17:19:26Z","2026-05-04","2026-07-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","5,000","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","WHEAT SRW CBT","","","","","FALSE","","","","","","","","","","",""
"3559667661000000101","3555610975000000101","CORR","","2026-06-08T20:08:16Z","","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2026-06-08T15:36:25Z","2028-01-01","2028-12-31","","TRUE","ASEF","FALSE","FALSE","FALSE","3,000,000","3,000,000","USD","USD","1,000,000","1,209,988","15,000,000","14,285,661","1","1","USGA","USGA","MNTH","MNTH","","","","","","","","","","","","","","","0.21","","","0.21","USGA","","","","","","","false","USD","1","","","","","NARR","NARR","","MNTH","","1","","","","MNTH","MNTH","","","1","1","","","","USD","USD","","","false","","NGL","","","","","","","","","FALSE","","","","","","","","Cash","","",""
"3559147530000002901","1756230147","MODI","TRAD","2026-05-28T16:32:12Z","TRUE","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2025-10-06T20:16:34Z","2025-10-06","2026-12-31","","TRUE","XOFF","FALSE","FALSE","FALSE","2,100","","USD","","","","5,000","","1","","USGA","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2075","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Heating Oil","","","","HO NMX","","","","","FALSE","","","","","","","","","","",""
"3559531379000000201","2337725481000000101","TERM","ETRM","2026-06-08T19:36:03Z","","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2026-03-11T19:19:10Z","2026-03-11","2026-11-20","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","5","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","4.44","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559175036000001401","2030053867000000401","MODI","TRAD","2026-05-20T15:52:15Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Option:Physical","N","FALSE","2026-02-10T19:03:20Z","2026-02-10","2026-09-25","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","5","3,600,000","1","","PUND","","","","","","","","","","","","","","","","","","","113,760","USD","","","","","","","0.61","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","","","","","","SOYOIL CBT","","CALL","EUROPEAN","TRUE","113,760","USD","1","","","","","","","",""
"3559147518000001701","3320109758000000101","MODI","TRAD","2026-05-29T14:41:54Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-05-26T09:05:59Z","2026-05-26","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","60,000","","1","","PUND","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6922","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYOIL CBT","","","","","FALSE","","","","","","","","","","",""
"3559175035000001301","1410038321","MODI","TRAD","2026-05-20T16:29:28Z","TRUE","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2025-03-05T20:18:24Z","2025-03-05","2026-05-29","","TRUE","XOFF","FALSE","FALSE","FALSE","24,000","","USD","","","","25,000","","1","","USGA","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1255","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Heating Oil","","","","HO NMX","","","","","FALSE","","","","","","","","","","",""
"3559215764000013901","2094303779000000101","MODI","TRAD","2026-05-15T15:35:28Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Exotic","N","FALSE","2026-02-17T18:14:46Z","2026-02-17","2026-04-24","","TRUE","XOFF","FALSE","FALSE","FALSE","2,200","","USD","","","","25,000","","1","","LOTS","","","","","","","","","","","","","","","","","","","0","USD","","","","","","","4.51","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","TRUE","0","USD","1","","","","","Cash","","",""
"3559147537000003601","","NEWT","TRAD","2026-06-08T19:18:26Z","FALSE","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T19:18:26Z","2027-03-01","2027-03-31","","TRUE","XOFF","FALSE","FALSE","FALSE","2,000,000","","USD","","","","450","","1","","TONE","","","","","","","","","","","","","","","","","","","","","","","","","","","3,394","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","ALUMINUM LME_CMA","","","","","FALSE","","","","","","","","","","",""
"3559496384000000201","3531961331000000701","TERM","ETRM","2026-06-08T19:36:06Z","","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-06-05T19:34:31Z","2026-06-05","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","5","","USD","","","","475","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","CORN CBT","","","","","FALSE","","","","","","","","","","",""
"3559104824000000301","","NEWT","TRAD","2026-06-08T19:15:48Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T19:15:48Z","2026-11-24","2026-11-24","","FALSE","BILT","FALSE","FALSE","FALSE","730","","USD","","115","","115","","1","","PUND","","MNTH","","730","","2026-11-24","","2026-11-24","","","","","","","","","","","","","6.4805","PUND","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","Metals","","","Copper, Other","Copper, Other","","","","FALSE","","","","","","","","Cash","","",""
"3559118870000003601","","NEWT","TRAD","2026-06-08T19:16:46Z","FALSE","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-06-08T19:16:46Z","2027-01-01","2027-01-29","","TRUE","XOFF","FALSE","FALSE","FALSE","2,000,000","","USD","","","","450","","1","","TONE","","","","","","","","","","","","","","","","","","","","","","","","","","","3,394","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","","","","ALUMINUM LME_CMA","","","","","FALSE","","","","","","","","","","",""
"3559118851000001701","3233104931000000201","MODI","TRAD","2026-06-05T18:13:53Z","TRUE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-05-20T12:21:54Z","2026-05-20","2026-12-14","","TRUE","XOFF","FALSE","FALSE","FALSE","110,000","","USD","","","","80,000","","1","","BUSL","","","","","","","","","","","","","","","","","","","","","","","","","","","7.365","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","WHEAT HRS MGEX","","","","","FALSE","","","","","","","","","","",""
"3559146261000001001","1503006634000000601","MODI","TRAD","2026-06-03T15:58:07Z","TRUE","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2025-12-19T16:43:23Z","2025-12-19","2026-09-30","","TRUE","XOFF","FALSE","FALSE","FALSE","30,000","","USD","","","","28,000","","1","","USGA","","","","","","","","","","","","","","","","","","","","","","","","","","","2.057","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Heating Oil","","","","HO NMX","","","","","TRUE","57,596","USD","1","","","","","","","",""
