Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
"1171826961","1171826950","CORR","","2024-09-27T14:09:41Z","","FX","","N","false","2024-09-27T13:58:46Z","2024-09-27","2024-11-04","","false","BILT","false","false","false","1,304,850,000","1,000,000","KRW","USD","","","","","","","","","","","","","","","","","","","","","1,304.85","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"1171826962","","NEWT","TRAD","2024-09-27T14:09:07Z","","FX","","N","false","2024-09-27T14:09:07Z","2024-09-27","2024-11-01","","false","BILT","false","false","true","31,292,600","1,000,000","TWD","USD","","","","","","","","","","","","","","","","","","","","","31.2926","USD/TWD","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZ8JX8T18XCQ","NA/Fwd NDF TWD USD","TWD USD"
"1171826963","1171826944","CORR","","2024-09-27T14:09:06Z","","FX","","N","false","2024-09-27T13:57:45Z","2024-09-27","2024-11-04","","false","BILT","false","false","true","17,000,000","202,860","INR","USD","","","","","","","","","","","","","","","","","","","","","83.802","USD/INR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZQDJSBGDWPG","NA/Fwd NDF INR USD","INR USD"
"1171826964","","NEWT","TRAD","2024-09-27T14:09:47Z","","FX","","N","false","2024-09-27T14:09:47Z","2024-09-27","2024-11-04","","false","BILT","false","false","false","1,304,629,000","1,000,000","KRW","USD","","","","","","","","","","","","","","","","","","","","","1,304.629","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"1171826965","","NEWT","TRAD","2024-09-27T14:11:19Z","","FX","","N","false","2024-09-27T14:11:19Z","2024-09-27","2024-11-01","","false","BILT","false","false","true","31,295,500","1,000,000","TWD","USD","","","","","","","","","","","","","","","","","","","","","31.2955","USD/TWD","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZ8JX8T18XCQ","NA/Fwd NDF TWD USD","TWD USD"
"1171826966","1171826934","CORR","","2024-09-27T14:09:56Z","","FX","","N","false","2024-09-27T13:50:07Z","2024-09-27","2024-12-18","","false","BILT","false","false","true","3,200,000,000","761,430","COP","USD","","","","","","","","","","","","","","","","","","","","","4,202.62","USD/COP","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZQVD5W65KNZ","NA/Fwd NDF COP USD","COP USD"
"1171826967","","NEWT","TRAD","2024-09-27T14:11:11Z","","FX","","N","false","2024-09-27T14:11:11Z","2024-09-27","2024-11-01","","false","BILT","false","false","true","25,037,040","800,000","TWD","USD","","","","","","","","","","","","","","","","","","","","","31.2963","USD/TWD","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZ8JX8T18XCQ","NA/Fwd NDF TWD USD","TWD USD"
"1171826968","","NEWT","TRAD","2024-09-27T14:11:10Z","","FX","","N","false","2024-09-27T14:11:10Z","2024-09-27","2024-10-02","","false","BILT","false","false","true","650,000,000","119,375,673","BRL","USD","","","","","","","","","","","","","","","","","","","","","5.445","USD/BRL","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZ95QCJX1JRX","NA/Fwd NDF BRL USD","BRL USD"
"1171826969","","NEWT","TRAD","2024-09-27T14:13:13Z","","FX","","N","false","2024-09-27T14:13:13Z","2024-09-27","2024-11-04","","false","BILT","false","false","false","391,541,346","300,000","KRW","USD","","","","","","","","","","","","","","","","","","","","","1,305.1371","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"1171826970","","NEWT","TRAD","2024-09-27T14:12:37Z","","FX","","N","false","2024-09-27T14:12:37Z","2024-09-27","2024-11-01","","false","BILT","false","false","true","9,389,310","300,000","TWD","USD","","","","","","","","","","","","","","","","","","","","","31.2977","USD/TWD","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","false","","","","","","","","","QZ8JX8T18XCQ","NA/Fwd NDF TWD USD","TWD USD"
