"Dissemination Identifier","Original Dissemination Identifier","Action type","Event type","Event timestamp","Amendment indicator","Asset Class","Product name","Cleared","Mandatory clearing indicator","Execution Timestamp","Effective Date","Expiration Date","Maturity date of the underlier","Non-standardized term indicator","Platform identifier","Prime brokerage transaction indicator","Block trade election indicator","Large notional off-facility swap election indicator","Notional amount-Leg 1","Notional amount-Leg 2","Notional currency-Leg 1","Notional currency-Leg 2","Notional quantity-Leg 1","Notional quantity-Leg 2","Total notional quantity-Leg 1","Total notional quantity-Leg 2","Quantity frequency multiplier-Leg 1","Quantity frequency multiplier-Leg 2","Quantity unit of measure-Leg 1","Quantity unit of measure-Leg 2","Quantity frequency-Leg 1","Quantity frequency-Leg 2","Notional amount in effect on associated effective date-Leg 1","Notional amount in effect on associated effective date-Leg 2","Effective date of the notional amount-Leg 1","Effective date of the notional amount-Leg 2","End date of the notional amount-Leg 1","End date of the notional amount-Leg 2","Call amount","Call currency","Put amount","Put currency","Exchange rate","Exchange rate basis","First exercise date","Fixed rate-Leg 1","Fixed rate-Leg 2","Option Premium Amount","Option Premium Currency","Price","Price unit of measure","Spread-Leg 1","Spread-Leg 2","Spread currency-Leg 1","Spread currency-Leg 2","Strike Price","Strike price currency/currency pair","Post-priced swap indicator","Price currency","Price notation","Spread notation-Leg 1","Spread notation-Leg 2","Strike price notation","Fixed rate day count convention-leg 1","Fixed rate day count convention-leg 2","Floating rate day count convention-leg 1","Floating rate day count convention-leg 2","Floating rate reset frequency period-leg 1","Floating rate reset frequency period-leg 2","Floating rate reset frequency period multiplier-leg 1","Floating rate reset frequency period multiplier-leg 2","Other payment amount","Fixed rate payment frequency period-Leg 1","Floating rate payment frequency period-Leg 1","Fixed rate payment frequency period-Leg 2","Floating rate payment frequency period-Leg 2","Fixed rate payment frequency period multiplier-Leg 1","Floating rate payment frequency period multiplier-Leg 1","Fixed rate payment frequency period multiplier-Leg 2","Floating rate payment frequency period multiplier-Leg 2","Other payment type","Other payment currency","Settlement currency-Leg 1","Settlement currency-Leg 2","Settlement location","Collateralisation category","Custom basket indicator","Index factor","Underlier ID-Leg 1","Underlier ID-Leg 2","Underlier ID source-Leg 1","Underlying Asset Name","Underlying asset subtype or underlying contract subtype-Leg 1","Underlying asset subtype or underlying contract subtype-Leg 2","Embedded Option type","Option Type","Option Style","Package indicator","Package transaction price","Package transaction price currency","Package transaction price notation","Package transaction spread","Package transaction spread currency","Package transaction spread notation","Physical delivery location-Leg 1","Delivery Type","Unique Product Identifier","UPI FISN","UPI Underlier Name"
"5421757486000000101","","NEWT","TRAD","2026-07-29T08:20:40Z","","CO","COMMODITY:METALS:NONPRECIOUS:SWAP:CASH","N","FALSE","2026-07-29T08:20:40Z","2027-03-01","2027-06-02","","FALSE","XXXX","FALSE","FALSE","FALSE","390,000","390,000","USD","USD","","","200","","","","TONE","","","","390000","","2027-03-01","","2027-05-31","","","","","","","","","","","","","","TONE","","","","","","","false","","","","","","","","","","","","","","","","","MNTH","","","1","1","","","","USD","","","","true","","","","","","","","","","","FALSE","","","","","","","","Cash","","",""
"5421784914000000101","","NEWT","TRAD","2026-07-29T08:24:05Z","","CO","COMMODITY:METALS:NONPRECIOUS:SWAP:CASH","N","FALSE","2026-07-29T08:24:05Z","2028-03-01","2028-06-02","","FALSE","XXXX","FALSE","FALSE","FALSE","94,000","94,000","USD","USD","","","45","","","","TONE","","","","94000","","2028-03-01","","2028-05-31","","","","","","","","","","","","","","TONE","","","","","","","false","","","","","","","","","","","","","","","","","MNTH","","","1","1","","","","USD","","","","true","","","","","","","","","","","FALSE","","","","","","","","Cash","","",""
"5414832855000001001","","NEWT","TRAD","2026-09-22T02:11:41Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-22T02:11:41Z","2026-09-28","2026-09-28","","FALSE","BILT","FALSE","FALSE","FALSE","480,000","","USD","","250","","250","","1","","TONE","","MNTH","","480000","","2026-09-28","","2026-09-28","","","","","","","","","","","","","1,907.3","TONE","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Metals","Metals","","","Lead, Other","Lead, Other","","","","FALSE","","","","","","","","Cash","","",""
"5414829399000001501","","NEWT","TRAD","2026-09-21T17:29:06Z","FALSE","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-21T17:29:06Z","2026-12-01","2026-12-31","","FALSE","BILT","FALSE","FALSE","FALSE","150,000","","USD","","","","62,000","","1","1","PUND","","","","","","","","","","","","","","","","2026-12-31","","","","","2.40231464","ACCY","2.4805","","USD","","","USD","false","USD","1","1","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","","",""
"5414829399000001401","","NEWT","TRAD","2026-09-21T17:25:48Z","FALSE","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-21T17:25:48Z","2027-10-01","2027-10-29","","FALSE","BILT","FALSE","FALSE","FALSE","180,000","","USD","","","","71,000","","1","1","PUND","","","","","","","","","","","","","","","","2027-10-29","","","","","2.52242045","ACCY","2.4805","","USD","","","USD","false","USD","1","1","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","","",""
"5414882652000000301","","NEWT","TRAD","2026-09-22T02:37:42Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-22T02:33:02Z","2026-10-30","2026-10-30","2026-11-06","TRUE","BILT","FALSE","FALSE","FALSE","82,000","","USD","","5","","5","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","110,247.555","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Metals","","","","Copper, Eastern Asia","","","","","FALSE","","","","","","","","Cash","","",""
"5414656290000000101","","NEWT","TRAD","2026-09-22T01:24:56Z","FALSE","CO","Commodity:Agricultural:GrainsOilSeeds:Swap:Cash","N","FALSE","2026-09-22T01:24:56Z","2026-09-22","2027-05-14","","TRUE","XOFF","FALSE","FALSE","FALSE","120,000","","USD","","","","180,000","","1","","PUND","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69117","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Agricultural","","","","SOYOIL CBT","","","","","FALSE","","","","","","","","","","",""
"5436862676000000101","5433067132000000201","CORR","","2026-09-22T23:41:56Z","","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2026-09-22T18:12:13Z","2026-09-29","2026-09-29","","FALSE","BILT","FALSE","FALSE","FALSE","130,000","","USD","","38,000","","38,000","","1","","USGA","","MNTH","","130000","","2026-09-29","","2026-09-29","","","","","","","","","","","","","3.4881","USGA","","","","","","","false","USD","1","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","Gasoline","Gasoline","","","Gasoline- RBOB, Other","Gasoline- RBOB, Other","","","","FALSE","","","","","","","","Cash","","",""
"5415153640000000901","","NEWT","TRAD","2026-09-22T03:59:45Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-22T03:48:53Z","2026-09-30","2026-09-30","2026-10-19","TRUE","BILT","FALSE","FALSE","FALSE","110,000","","USD","","5","","5","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","124,665.6899","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Metals","","","","Nickel, Eastern Asia","","","","","FALSE","","","","","","","","Cash","","",""
"5415173508000000301","","NEWT","TRAD","2026-09-22T04:09:47Z","","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2026-09-22T04:07:49Z","2026-11-30","2026-11-30","2026-12-09","TRUE","BILT","FALSE","FALSE","TRUE","100,000","","USD","","85","","85","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","8,217.0538","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Plastic","","","","Other Commodities,","","","","","FALSE","","","","","","","","Cash","","",""
"5415173585000000101","","NEWT","TRAD","2026-09-22T04:09:47Z","","CO","Commodity:Energy:Oil:Swap:Cash","N","FALSE","2026-09-22T04:07:49Z","2026-11-30","2026-11-30","2026-12-09","TRUE","BILT","FALSE","FALSE","TRUE","250,000","","USD","","200","","200","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","8,517.3288","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Plastic","","","","Other Commodities,","","","","","FALSE","","","","","","","","Cash","","",""
"5416132604000000101","","NEWT","TRAD","2026-09-22T06:12:26Z","","CO","Commodity:Metals:Precious:SpotFwd:Physical","N","FALSE","2026-09-22T06:12:26Z","2026-09-22","2026-09-24","","FALSE","BILT","TRUE","FALSE","FALSE","1,000,000","","USD","","21,000","","21,000","","","","OZTR","","ADHO","","","","","","","","","","","","","","","","","","","65.337","OZTR","","","","","","","false","USD","1","","","","A004","","","","EXPI","","1","","","DAIL","","","","1","","","","","","","","","","false","","","","","","","","","","","TRUE","","","","0.00782","","3","","Physical","","",""
"5416132065000000101","","NEWT","TRAD","2026-09-22T06:12:26Z","","CO","Commodity:Metals:Precious:SpotFwd:Physical","N","FALSE","2026-09-22T06:12:26Z","2026-09-22","2026-09-23","","FALSE","BILT","TRUE","FALSE","FALSE","1,000,000","","USD","","21,000","","21,000","","","","OZTR","","ADHO","","","","","","","","","","","","","","","","","","","65.32918","OZTR","","","","","","","false","USD","1","","","","A004","","","","EXPI","","1","","","DAIL","","","","1","","","","","","","","","","false","","","","","","","","","","","TRUE","","","","0.00782","","3","","Physical","","",""
"5416143727000000101","5416137706000000101","CORR","","2026-09-22T06:12:54Z","","CO","Commodity:Metals:Precious:Exotic","N","FALSE","2026-09-22T06:12:50Z","2026-09-24","2026-10-20","","TRUE","BILT","FALSE","FALSE","FALSE","55,000","","USD","","","","1,000","","","","OZTR","","","","","","","","","","","","","","","","2026-10-20","","","0","","","","","","","","55.2","USD","false","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","false","","Bullion","","","","Silver, Other","","","","EUROPEAN","FALSE","","","","","","","","Physical","","",""
"5415262908000000201","","NEWT","TRAD","2026-09-22T04:28:35Z","","CO","Commodity:Metals:NonPrecious:Swap:Cash","N","FALSE","2026-09-22T04:27:09Z","2026-11-30","2026-11-30","2026-12-02","TRUE","BILT","FALSE","FALSE","TRUE","120,000","","USD","","140","","140","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","5,957.9102","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Metals","","","","Other Commodities,","","","","","FALSE","","","","","","","","Cash","","",""
"5415262907000000101","","NEWT","TRAD","2026-09-22T04:28:36Z","","CO","Commodity:Agricultural:Forestry:Swap:Cash","N","FALSE","2026-09-22T04:27:09Z","2026-11-30","2026-11-30","2026-12-02","TRUE","BILT","FALSE","FALSE","TRUE","4,000,000","","USD","","5,000","","5,000","","1","","TONE","","MNTH","","","","","","","","","","","","","","","","","","","5,095.8337","TONE","","","","","","","false","CNY","1","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","Agricultural","","","","Other Commodities,","","","","","FALSE","","","","","","","","Cash","","",""
