"Dissemination Identifier","Original Dissemination Identifier","Action type","Event type","Event timestamp","Amendment indicator","Asset Class","Product name","Cleared","Mandatory clearing indicator","Execution Timestamp","Effective Date","Expiration Date","Maturity date of the underlier","Non-standardized term indicator","Platform identifier","Prime brokerage transaction indicator","Block trade election indicator","Large notional off-facility swap election indicator","Notional amount-Leg 1","Notional amount-Leg 2","Notional currency-Leg 1","Notional currency-Leg 2","Notional quantity-Leg 1","Notional quantity-Leg 2","Total notional quantity-Leg 1","Total notional quantity-Leg 2","Quantity frequency multiplier-Leg 1","Quantity frequency multiplier-Leg 2","Quantity unit of measure-Leg 1","Quantity unit of measure-Leg 2","Quantity frequency-Leg 1","Quantity frequency-Leg 2","Notional amount in effect on associated effective date-Leg 1","Notional amount in effect on associated effective date-Leg 2","Effective date of the notional amount-Leg 1","Effective date of the notional amount-Leg 2","End date of the notional amount-Leg 1","End date of the notional amount-Leg 2","Call amount","Call currency","Put amount","Put currency","Exchange rate","Exchange rate basis","First exercise date","Fixed rate-Leg 1","Fixed rate-Leg 2","Option Premium Amount","Option Premium Currency","Price","Price unit of measure","Spread-Leg 1","Spread-Leg 2","Spread currency-Leg 1","Spread currency-Leg 2","Strike Price","Strike price currency/currency pair","Post-priced swap indicator","Price currency","Price notation","Spread notation-Leg 1","Spread notation-Leg 2","Strike price notation","Fixed rate day count convention-leg 1","Fixed rate day count convention-leg 2","Floating rate day count convention-leg 1","Floating rate day count convention-leg 2","Floating rate reset frequency period-leg 1","Floating rate reset frequency period-leg 2","Floating rate reset frequency period multiplier-leg 1","Floating rate reset frequency period multiplier-leg 2","Other payment amount","Fixed rate payment frequency period-Leg 1","Floating rate payment frequency period-Leg 1","Fixed rate payment frequency period-Leg 2","Floating rate payment frequency period-Leg 2","Fixed rate payment frequency period multiplier-Leg 1","Floating rate payment frequency period multiplier-Leg 1","Fixed rate payment frequency period multiplier-Leg 2","Floating rate payment frequency period multiplier-Leg 2","Other payment type","Other payment currency","Settlement currency-Leg 1","Settlement currency-Leg 2","Settlement location","Collateralisation category","Custom basket indicator","Index factor","Underlier ID-Leg 1","Underlier ID-Leg 2","Underlier ID source-Leg 1","Underlying Asset Name","Underlying asset subtype or underlying contract subtype-Leg 1","Underlying asset subtype or underlying contract subtype-Leg 2","Embedded Option type","Option Type","Option Style","Package indicator","Package transaction price","Package transaction price currency","Package transaction price notation","Package transaction spread","Package transaction spread currency","Package transaction spread notation","Physical delivery location-Leg 1","Delivery Type","Unique Product Identifier","UPI FISN","UPI Underlier Name"
"3299612867000000101","","NEWT","TRAD","2026-05-24T23:45:32Z","","FX","","N","FALSE","2026-05-24T23:45:32Z","2026-05-25","2026-06-29","","FALSE","BILT","TRUE","FALSE","FALSE","790,000","1,197,347,700","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,515.63","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3293491213000000101","3204199937000001001","TERM","CLRG","2026-05-19T09:42:55Z","","FX","","I","FALSE","2026-05-19T09:42:40Z","2026-05-19","2026-06-22","","FALSE","BILT","FALSE","FALSE","FALSE","501,325","8,900,000,000","USD","IDR","","","","","","","","","","","","","","","","","","","","","17,753","USD/IDR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZQR57LHTLB2","NA/Fwd NDF IDR USD","IDR USD"
"3293491175000000201","3204792011000000101","TERM","CLRG","2026-05-19T10:00:04Z","","FX","","I","FALSE","2026-05-19T09:59:49Z","2026-05-19","2026-06-22","","FALSE","XEBS","FALSE","FALSE","FALSE","1,001,700","97,000,000","USD","INR","","","","","","","","","","","","","","","","","","","","","96.835","USD/INR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZQDJSBGDWPG","NA/Fwd NDF INR USD","INR USD"
"3293491174000000101","3208820076000001001","TERM","CLRG","2026-05-19T12:41:47Z","","FX","","I","FALSE","2026-05-19T12:41:33Z","2026-05-19","2026-06-22","","FALSE","XEBS","FALSE","FALSE","FALSE","1,001,970","17,800,000,000","USD","IDR","","","","","","","","","","","","","","","","","","","","","17,765","USD/IDR","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","USD","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZQR57LHTLB2","NA/Fwd NDF IDR USD","IDR USD"
"3299613418000000101","","NEWT","TRAD","2026-05-24T23:56:47Z","","FX","","N","FALSE","2026-05-24T23:56:47Z","2026-05-25","2026-06-29","","FALSE","BILT","TRUE","FALSE","FALSE","3,000,000","4,539,000,000","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,513","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3299613417000000101","","NEWT","TRAD","2026-05-24T23:56:47Z","","FX","","N","FALSE","2026-05-24T23:56:47Z","2026-05-25","2026-06-29","","FALSE","BHSF","TRUE","FALSE","","1,000,000","1,512,400,000","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,512.4","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3299613292000000201","","NEWT","TRAD","2026-05-24T23:52:32Z","","FX","","N","FALSE","2026-05-24T23:52:32Z","2026-05-25","2026-06-29","","FALSE","BILT","TRUE","FALSE","FALSE","2,000,000","3,026,992,433","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,513.5","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3299613222000000301","","NEWT","TRAD","2026-05-24T23:52:42Z","","FX","","N","FALSE","2026-05-24T23:52:42Z","2026-05-25","2026-06-29","","FALSE","BHSF","TRUE","FALSE","","4,000,000","6,052,590,543","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,513.15","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3299612951000000401","","NEWT","TRAD","2026-05-24T23:50:21Z","","FX","","N","FALSE","2026-05-24T23:50:21Z","2026-05-25","2026-06-29","","FALSE","BHSF","TRUE","FALSE","","1,000,000","1,514,480,000","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,514.48","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
"3299612948000000101","","NEWT","TRAD","2026-05-24T23:49:22Z","","FX","","N","FALSE","2026-05-24T23:49:22Z","2026-05-25","2026-06-29","","FALSE","BILT","TRUE","FALSE","FALSE","810,000","1,227,060,900","USD","KRW","","","","","","","","","","","","","","","","","","","","","1,514.89","USD/KRW","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","USD","","","","false","","","","","","","","","","","FALSE","","","","","","","","","QZKL3MJ7CZC6","NA/Fwd NDF KRW USD","KRW USD"
